post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://www.facebook.com/reel/2742725439414373/,Excelente trabajo 4t,Aaron Bonilla,2026-03-02T02:12:06.000Z,0,False,https://www.facebook.com/reel/2742725439414373/?comment_id=910866491563538
https://www.facebook.com/reel/2742725439414373/,Instituciones colaborando con gobierno y sociedad 👍🏻,Maritza Romero,2026-03-01T19:04:22.000Z,0,False,https://www.facebook.com/reel/2742725439414373/?comment_id=917973943923144
https://www.facebook.com/reel/2742725439414373/,Importante trabajar con el sector educativo probado en la colaboración de estudios a beneficio del municipio Isaac Montoya,Vicente Burgos,2026-02-28T23:06:21.000Z,0,False,https://www.facebook.com/reel/2742725439414373/?comment_id=2832175283793543
https://www.facebook.com/reel/2742725439414373/,#AquiGobiernaLaEsperanza 👏👏👏,Paty Rubio,2026-02-28T18:04:27.000Z,1,False,https://www.facebook.com/reel/2742725439414373/?comment_id=926535133113370
https://www.facebook.com/reel/2742725439414373/,"El humanismo y compromiso social que desde siempre ha caracterizado a la IBERO, gracias Presidente por generar estos convenios para Ciudad Naucalpan.",Merli García,2026-02-28T03:41:39.000Z,1,False,https://www.facebook.com/reel/2742725439414373/?comment_id=955338960405814
https://www.facebook.com/reel/2742725439414373/,Excelente trabajo sr presidente Isaac Montoya por apor a los jóvenes para seguir  estudiando en las universidades y bendiciones siempre y sus proyectos siguen avanzando por la trasformación de un nuevo Naucalpan  aki gobierna  la Esperanza,Silvia Vazquez,2026-02-28T02:17:05.000Z,1,False,https://www.facebook.com/reel/2742725439414373/?comment_id=947018281090926
https://www.facebook.com/reel/2742725439414373/,¡Excelente noticia!,Hakim Omar,2026-02-28T00:08:53.000Z,1,False,https://www.facebook.com/reel/2742725439414373/?comment_id=1804538143574847
https://www.facebook.com/reel/1280134780655716/,Puras mentiras porque es momento que no les a dado aumento salarial a los policías que ganamos 4800 pesos a la quincena con una miserable despensa de 857 pesos para el personal con grado cuál mejoras está matando de hambre a sus policías presidente Issac Montoya,Policarpio Ciudadano,2026-03-04T22:56:04.000Z,0,False,https://www.facebook.com/reel/1280134780655716/?comment_id=889459883854782
https://www.facebook.com/reel/1280134780655716/,Importante reforzar el sector de seguridad en el municipio Isaac Montoya,Vicente Burgos,2026-02-28T23:00:17.000Z,0,False,https://www.facebook.com/reel/1280134780655716/?comment_id=920327867310923
https://www.facebook.com/reel/1280134780655716/,Excelente trabajo señor presidente.,Jesus Uribe Uribe,2026-02-28T04:55:32.000Z,1,False,https://www.facebook.com/reel/1280134780655716/?comment_id=790464064101686
https://www.facebook.com/reel/1280134780655716/,"Los mismos que se quejan de policías “ corruptos “ y de inseguridad son los mismos que cuando los van a multar ofrecen dinero en forma de soborno por qué no traen documentos en regla o licencia son los mismos que cuando la policía organiza retenes de motos para agarrar a los que están asaltando , tienen grupos en donde les dan aviso 
Quieren seguridad ! La culpa no es solo de los policías por eso estamos como estamos !",Sarah Rodriguez,2026-02-28T04:20:49.000Z,4,False,https://www.facebook.com/reel/1280134780655716/?comment_id=2413478499110314
https://www.facebook.com/reel/1280134780655716/,"Muy justo que se den estímulos a quienes lo merecen 👏👏👏👏👏👏
Felicidades a los ganadores 👌
Isaac Montoya",Patricia Marquez,2026-02-28T03:50:56.000Z,1,False,https://www.facebook.com/reel/1280134780655716/?comment_id=4185745788343455
https://www.facebook.com/reel/1280134780655716/,"Y no van a premiar a los que roban en el molino , que los exhiban que tipo de ratas son .",Francisco Delgado Molina,2026-02-28T03:18:33.000Z,0,False,https://www.facebook.com/reel/1280134780655716/?comment_id=1718741479088149
https://www.facebook.com/reel/1280134780655716/,Se. Unieran. Ido. A aventar. Chingadazoz. Aya. Con el. Mencho. No andar. Robando. Ala banda.  Con sus. Retenes y. Gastando. El dinero en. Mamá das dándoles. Carros,Donovan Rogel,2026-02-28T02:04:34.000Z,0,False,https://www.facebook.com/reel/1280134780655716/?comment_id=959673036634002
https://www.facebook.com/reel/1280134780655716/,"Porque le da más estímulos a sus ratas señor alcalde, que no ve como roban a lo cabron en Naucalpan todos los policías, la estatal, la de vialidad, la de tránsito y la municipal, todos son iguales y no trabajan, vea como está el tráfico en San Bartolo y no hacen nada para agilizar el tráfico, están platicando o viendo su celular.
Vaya usted a checar su trabajo para que se de cuenta, salga de su oficina señor.",Paulina Mena Garcia,2026-02-28T00:41:01.000Z,0,False,https://www.facebook.com/reel/1280134780655716/?comment_id=1897261454514751
https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan/posts/pfbid02EJ2ps1ytuyZzNQBFfAcLZ6C12asF7RqdP7MToc7L7VrfjwXDRfuQ9njyeDqn9ed1l,Excelente reconocimiento a los elementos de la guardia municipal,Leo Nhm,2026-02-27T21:25:26.000Z,1,False,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan/posts/pfbid02EJ2ps1ytuyZzNQBFfAcLZ6C12asF7RqdP7MToc7L7VrfjwXDRfuQ9njyeDqn9ed1l?comment_id=1297305762233638
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,"Gran programa, sin duda producirá estupendos resultados. 👏🏻👏🏻👏🏻👏🏻",Guillermo Ayoub de Avila,2026-03-03T16:13:15.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=1235232814853010
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Que necesario es contar con ma academia en los gobiernos que permitan atender las problemáticas y contar con mejores acciones en la gobernanza.,Roberto Rojas,2026-03-03T00:42:55.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=881888261504901
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Felicidades!!,Lic Jose Luis Velasco,2026-03-02T18:39:40.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=2033948620880219
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Excelente proyecto,Fbihola Mendoza,2026-03-02T00:32:40.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=1612467736748594
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,"Juventud 4T miren chicos, todas y todos por un mejor futuro, gracias Presidente Isaac Montoya",Oveu Cas,2026-03-01T22:44:23.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=892061670107030
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Apostar por la educación es el mejor camino 👏🏻,Jorge R. G,2026-03-01T17:50:44.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=1281116227273420
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Continuamos con la Transformación de Nuestra Ciudad,Enrique Aparicio,2026-03-01T15:37:56.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=907337935345937
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Gran trabajo!,Oscar Martinez Molina,2026-03-01T03:18:06.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=1432404101138942
https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl,Importante convenio👏👏👏,Dianna Cruz,2026-03-01T02:01:00.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0egxdPEsE9D9UKyqHHS43sfw3fuKmT9XCWV327ZXz1nKBpZWRDoy8uhcVCXBkoFZhl?comment_id=2962830950592647
https://www.facebook.com/reel/930711593245088/,"En praderas de san mateo durante años hemos solicitado canchas a ver si ahora se puede
Y hay una familia con 6 hijos que no van a la escuela",Vero Reyna,2026-03-05T16:09:10.000Z,0,False,https://www.facebook.com/reel/930711593245088/?comment_id=2148613492640309
https://www.facebook.com/reel/930711593245088/,Excelentes proyectos.,Rosas Claves,2026-03-05T05:54:37.000Z,0,False,https://www.facebook.com/reel/930711593245088/?comment_id=25738541075841557
https://www.facebook.com/reel/930711593245088/,Importante trabajar con las nuevas generaciones Isaac Montoya,Vicente Burgos,2026-02-28T23:02:20.000Z,0,False,https://www.facebook.com/reel/930711593245088/?comment_id=897921246554524
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02dvBYxvXU5U2UFcqH6nUjkyma5xU8q8wGJ3xZRYCdwncv4rCcgjdvDvmWhnxTPQq6l,"Extraordinario!!!👏👏👏👏👏
Isaac Montoya",Patricia Marquez,2026-02-28T04:37:46.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02dvBYxvXU5U2UFcqH6nUjkyma5xU8q8wGJ3xZRYCdwncv4rCcgjdvDvmWhnxTPQq6l?comment_id=1905157336795337
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02dvBYxvXU5U2UFcqH6nUjkyma5xU8q8wGJ3xZRYCdwncv4rCcgjdvDvmWhnxTPQq6l,Gracias por su apoyo,Casa Barush,2026-02-28T01:29:16.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02dvBYxvXU5U2UFcqH6nUjkyma5xU8q8wGJ3xZRYCdwncv4rCcgjdvDvmWhnxTPQq6l?comment_id=2461635137603760
https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl,"Muchas felicidades Alós ganadores👏👏 
#AquiGobiernaLaEsperanza",Paty Rubio,2026-02-28T18:15:03.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl?comment_id=1290871189553090
https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl,"Importante fortalecer nuestro sistema de seguridad, para beneficio de la ciudadanía Isaac Montoya",Vicente Burgos,2026-02-28T17:25:03.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl?comment_id=919817684133464
https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl,Gracias por el apoyo constante. Seguimos firmes por un mejor Naucalpan.,Isaac Montoya,2026-02-28T09:52:27.000Z,6,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl?comment_id=2145946619558843
https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl,"Efectivamente, vamos ciudadana necesito  recuperar  la confianza  en la seguridad  pública.  Adelante Presidente todo lo que sea necesario.",Magda Carvajal,2026-02-27T23:33:12.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0S3PsegfxSg2NUv6zb74Kwo6q2YFV9Zz4mq9TAVPc8L2p1jBjFjzaBRiVoRkqFQnCl?comment_id=1470435074667302
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vv8ePqAxqDLc9ZHj3DyHY4TTE3u5Xih4xDqUWmGSJ7Yf1hctfR1qYs4idxJLx9sEl,Estaría de lujo uno para nivel superior también!!,Yamy Casas,2026-02-28T06:02:54.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vv8ePqAxqDLc9ZHj3DyHY4TTE3u5Xih4xDqUWmGSJ7Yf1hctfR1qYs4idxJLx9sEl?comment_id=2805191663150434
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vv8ePqAxqDLc9ZHj3DyHY4TTE3u5Xih4xDqUWmGSJ7Yf1hctfR1qYs4idxJLx9sEl,"Woooowww ésto está genial, preparar a los jóvenes para un mejor futuro 👏👏👏👏👏👏
Isaac Montoya 👌",Patricia Marquez,2026-02-28T03:47:35.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0vv8ePqAxqDLc9ZHj3DyHY4TTE3u5Xih4xDqUWmGSJ7Yf1hctfR1qYs4idxJLx9sEl?comment_id=2073927096727390
https://www.facebook.com/reel/1547253696346622/,Gracias por ayudarlos 🫶🏻🐶,Carlos Jiménez,2026-03-05T17:50:15.000Z,0,False,https://www.facebook.com/reel/1547253696346622/?comment_id=2318414115334308
