post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0jYcVdvKzQYAAktkgAMUXYsHTPXSoK5tVY2kCBHgiBfwM5XCYdLsDfTfmLggpDjHMl,Informes,Jos HS,2026-03-31T03:50:57.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0jYcVdvKzQYAAktkgAMUXYsHTPXSoK5tVY2kCBHgiBfwM5XCYdLsDfTfmLggpDjHMl?comment_id=1595847641693148
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,"Gracias presidente Isaac Montoya, las huellas de la transformación han mejorado las comunidades de Naucalpan 
#AquiGobiernaLaEsperanza",Fbihola Mendoza,2026-04-08T01:07:02.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=2088593498350618
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Exelente labor señor presidente Naucalpan empieza a ser distinto gracias a su exelente trabajo 👏🏻,Sandy Aguilar,2026-04-03T15:09:39.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=1304222821592347
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,"Qué bien ver espacios recuperados y dignos. #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-04-02T23:32:21.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=929969503159993
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Excelente trabajo sr.presidente 👏,Alejandro Sánchez,2026-04-01T04:13:05.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=1619853576008880
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Isaac Montoya sin duda el mejor Presidente de Naucalpan de todos los tiempos ¡ arre,Hector Miranda,2026-04-01T03:42:35.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=981953921447751
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Que continúen concretando más proyectos en beneficio de la ciudadanía 👍🏻,Maritza Romero,2026-03-31T23:55:22.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=1673480510618910
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Que gran trabajo recuperar un espacio tan descuidado #Naucalpan4T ✨,Denis Quintana,2026-03-31T20:50:02.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=1582411576202332
https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl,Y la colonia Independencia para cuándo?  Creo también pertenece a Naucalpan,Sebastian Jurado,2026-03-31T20:33:58.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02CaS1jrjGRHGFAZRX77keUwPiaKGFk4KfG9iy1Nhcza1kX6iYn4NBt4yEvmQK4LDl?comment_id=1974291950182633
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl,Excelente como siempre!,Daffy LeRock,2026-03-31T03:19:39.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl?comment_id=922767117171796
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl,Excelente trabajo realizado por parte del presidente! El recuperar y rehabilitar,Juanma Fuentes,2026-03-30T16:17:53.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl?comment_id=1352983909925602
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl,excelente trabajo presidente Issac,Maria Leyva,2026-03-30T03:12:54.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02F16WETQFpeXqgFYqodCH2TyA4KTdZNqSfzCQR6p164RwDHaSynPCzrLs9qNj5NKhl?comment_id=1450694873215194
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02k6W1wsp24QT52KStvD19wGX5jxPptytVQWS6shZYAipK2TzF7a52HgFiHn7oCtqsl,"#AquiGobiernaLaEsperanza  #Naucalpan #Predial #Dinamica
Naucalpan zona industrial y su Mercado municipal es un gran lugar para comprar mandado como para comer su variedad de la oportunidad de escoger y proporcionar una gama de colores y sabores y  me queda fácil llegar ya que gracias  a el sr presidente  #IssacMontoya loma colorada a tenido  mejoras y posiblemente llegue a  gobernador👋🍀☘️🤞👍🙏",Ofelia Martínez,2026-03-30T12:39:55.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02k6W1wsp24QT52KStvD19wGX5jxPptytVQWS6shZYAipK2TzF7a52HgFiHn7oCtqsl?comment_id=1236911848178353
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,Gracias,Jose Luis Merino Reyes,2026-04-11T21:07:07.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=1686968595640062
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,"Yo siempre acompaño a mi papá a pagar el predial luz y panteones lo que más nos gusta de Naucalpan son sus lugares históricos visitar la basílica de los remedios naucalpan cuánta con muchas historias así como los arcos, ruinas del conde los remedios, san luis tlatilca  el mono de fierro entre otras ❤️",Mary Villela,2026-04-02T10:22:50.000Z,9,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=2015364592725908
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,"Nací en Naucalpan de hecho toda mi familia, nosotros vendemos revistas y periódicos, hemos visto como a  cambiando poco, desde la carretera de dos sentidos hasta ahora que ya hay casetas de cobro, colonias que antes eran cerros y ahora están totalmente habitadas 
Nos tocó acarrear agua y contruir un tanque de agua 
Ir al Naucalli era un gran paseo las torres de satélite mi mamá trabaja en la comer, y cuando éramos niños nos llevaba caminando a al tianguis del molinito a comprar . Ahora hay más servicios más urbanización. Hay megabache enfrente de donde vendo y gobiernos iban y venían y hasta este de Isaac Montoya lo arreglaron digan si no se ve el cambio 😀",Dany Loyola,2026-04-02T03:59:05.000Z,4,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=962087933358468
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,Lo más hermoso de mi ciudad naucalpan son las hermosas jacarandá que adornan mi calle y embellecen los camellones,Habibi Cruz Vera,2026-04-02T03:49:42.000Z,6,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=1605863160700545
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,"Hola, lo más hermoso de mi bello Naucalpan es toda su hermosa gente, la cordialidad y calidez con la que te reciben en cada uno de sus calles, soy feliz de vivir en este municipio, estoy orgulloso de todos los monumentos y arquitecturas únicas con mucha historia, desde sus hermosos Arcos, hasta la hermosa e icónica basílica de la virgen de los remedios, sus coloridas torres de satélite y sus bosques, somos un municipio con mucha historia y con mucha calidez. Orgullosamente soy de Naucalpan",Jose Luis Merino Reyes,2026-04-02T01:00:13.000Z,14,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=1677944423543986
https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl,"Hija de padres Poblanos ,Simplemente me gusta Naucalpan por la simple razón de ser el municipio en el cual nací ...,el acueducto de los remedios es una zona de historia ,la iglesia de los remedios es hermosa ...🤗 .Y si algún momento cambio de residencia llevo a  Naucalpan en el ♥️ ... 😎",Klau Garrido Martz,2026-03-31T18:44:30.000Z,20,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid06sXaBnzgPnAGHfwtnmyf49qzzUXHP3aWuuZQyTAWJZXnCPtaxbgzbS8EX1zgAMRcl?comment_id=1485382786555165
