post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://www.facebook.com/reel/1261517169221250/,"Excelente trabajo presidente Isaac Montoya, seguimos en la 4T!",Guadalupe Santos,2026-02-05T00:32:37.000Z,1,False,https://www.facebook.com/reel/1261517169221250/?comment_id=1990942205151110
https://www.facebook.com/reel/1261517169221250/,Un proyecto integral para la seguridad,Anii Mat,2026-01-30T12:29:02.000Z,1,False,https://www.facebook.com/reel/1261517169221250/?comment_id=1231359048937126
https://www.facebook.com/reel/1160495262825883/,"💯🏊

#R6 
#SeguiremosHaciendoHistoria",Rolando Mejia,2026-02-19T00:21:43.000Z,0,False,https://www.facebook.com/reel/1160495262825883/?comment_id=764975663354033
https://www.facebook.com/reel/1160495262825883/,Muy bien señor presidente municipal Isaac Montoya gracias por apoyar y difundir el deporte en nuestro municipio Naucalpan edo Mex,Luis Fernando Sobreyra Sandoval,2026-02-05T16:42:45.000Z,2,False,https://www.facebook.com/reel/1160495262825883/?comment_id=1261839975855912
https://www.facebook.com/reel/1160495262825883/,Excelente el apoyo.,Guadalupe Santos,2026-02-05T00:35:09.000Z,1,False,https://www.facebook.com/reel/1160495262825883/?comment_id=1804725413536854
https://www.facebook.com/reel/1160495262825883/,"🏊🥇💯❤️🇲🇽
#R6 
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-02-04T22:55:15.000Z,0,False,https://www.facebook.com/reel/1160495262825883/?comment_id=2049527572514607
https://www.facebook.com/reel/1160495262825883/,"Es un orgullo que usted haya convertido a Naucalpan en sede de un evento histórico para el deporte mexicano 🇲🇽. Con su compromiso, cada atleta encuentra respaldo y confianza en su desarrollo. #AquiGobiernaLaEsperanza #Naucalpan #Deporte #Clavados #MaestrosDelfinidos",Abel Robles,2026-01-30T15:52:22.000Z,0,False,https://www.facebook.com/reel/1160495262825883/?comment_id=1231322685668082
https://www.facebook.com/reel/1160495262825883/,Importante promover y difundir el deporte dentro del municipio Isaac Montoya,Vicente Burgos,2026-01-30T13:05:38.000Z,1,False,https://www.facebook.com/reel/1160495262825883/?comment_id=1567909331084504
https://www.facebook.com/reel/1218539286497184/,En la calle izaclli  san mateo c.p.,Elvira Garcia Currielche,2026-02-05T05:14:50.000Z,0,False,https://www.facebook.com/reel/1218539286497184/?comment_id=3425539340928492
https://www.facebook.com/reel/1218539286497184/,Excelentes y bien planificadas obras 👏🏻👏🏻👏🏻👏🏻,Guillermo Ayoub de Avila,2026-02-02T20:44:46.000Z,1,False,https://www.facebook.com/reel/1218539286497184/?comment_id=733408306258826
https://www.facebook.com/reel/1218539286497184/,Gran trabajo del personal,Diana Clouseau,2026-02-02T19:20:47.000Z,1,False,https://www.facebook.com/reel/1218539286497184/?comment_id=3749683211993763
https://www.facebook.com/reel/1218539286497184/,Gracias Ciudad Naucalpan / Gobierno Municipal 2025-2027. Comprometidos por un libre tránsito y buena movilidad,Carlos Aberto Alvarez,2026-02-01T01:45:01.000Z,0,False,https://www.facebook.com/reel/1218539286497184/?comment_id=1405537927678751
https://www.facebook.com/reel/1218539286497184/,Excelente!!,Ely G Aguirre,2026-02-01T00:20:23.000Z,1,False,https://www.facebook.com/reel/1218539286497184/?comment_id=876497811828960
https://www.facebook.com/reel/1218539286497184/,Excelente trabajo. Felicidades Sr. Presidente 👏👏👏👏,Dianna Cruz,2026-01-31T23:17:08.000Z,1,False,https://www.facebook.com/reel/1218539286497184/?comment_id=1796500057656177
https://www.facebook.com/reel/1218539286497184/,Obras que mejoran la imagen urbana del municipio.,Manuel Noyola,2026-01-31T06:29:41.000Z,2,False,https://www.facebook.com/reel/1218539286497184/?comment_id=2211698606303478
https://www.facebook.com/reel/1218539286497184/,Ciudad Naucalpan abansa a pasos agigantados gracias a todas las mejoras que el gobierno de nuestro presidente Isaac Montoya ha hecho desde que empezó la trasmisión de Naucalpan,Tonino Reyes,2026-01-31T04:25:55.000Z,0,False,https://www.facebook.com/reel/1218539286497184/?comment_id=2773247406400760
https://www.facebook.com/reel/1236488025077423/,"👍

#R6 
#SeguiremosHaciendoHistoria",Rolando Mejia,2026-02-05T17:23:08.000Z,0,False,https://www.facebook.com/reel/1236488025077423/?comment_id=1434416928037549
https://www.facebook.com/reel/1236488025077423/,"Joseline Contreras , Esmeralda Contreeras ...para que lleven su árbol",Mariss Martinez,2026-02-03T05:11:24.000Z,3,False,https://www.facebook.com/reel/1236488025077423/?comment_id=2005197380397698
https://www.facebook.com/reel/1236488025077423/,Importante promover y difundir una cultura del reciclaje de nuestros árboles navideños,Vicente Burgos,2026-01-30T13:21:07.000Z,1,False,https://www.facebook.com/reel/1236488025077423/?comment_id=748143544620542
https://www.facebook.com/reel/1236488025077423/,🫶🏻👏🏻👏🏻👏🏻,Yesica Mendoza,2026-01-30T01:12:53.000Z,1,False,https://www.facebook.com/reel/1236488025077423/?comment_id=669347569533620
https://www.facebook.com/reel/1236488025077423/,Perfecto!!,Armando Pérez,2026-01-29T23:53:02.000Z,1,False,https://www.facebook.com/reel/1236488025077423/?comment_id=933343259256266
