doc_id,texto,tokens,positivas,negativas,polaridad_score
0,"Si les gustó la maqueta, ahora los invitamos a conocer las reales… #Naucalpan #BTS #México",7,0,0,0.0
1,La Zona Arqueológica El Conde es uno de los vestigios prehispánicos más importantes de Ciudad Naucal,15,0,0,0.0
2,Seguimos transformando espacios olvidados en caminos de esperanza y seguridad #AquiGobiernaLaEsperan,10,1,0,0.1
3,En Los Arcos de Los Remedios realizamos una jornada de Atención a las Causas con cine al aire libre ,21,0,0,0.0
4,"En Los Arcos de Los Remedios realizamos una jornada de Atención a las Causas con cine al aire libre,",19,0,0,0.0
5,"Felicito a Paulo de Jesús Lara Z., Quinto Regidor de Ciudad Naucalpan, por su cumpleaños. Que este n",22,2,0,0.09090909090909091
6,Con el propósito de fortalecer la cultura de la Protección Civil y reforzar las capacidades de reacc,21,2,1,0.047619047619047616
7,Mañanera del Pueblo. #AquiGobiernaLaEsperanza #Naucalpan #CuartaTransformacion,5,0,0,0.0
8,"5 de mayo | Aniversario de la Batalla de Puebla Hoy recordamos con orgullo el 5 de mayo de 1862, cua",17,0,0,0.0
9,"Conoce a Esther Rojas Trinidad, orgullo naucalpense; tejedora en telar de cintura que preserva nuest",21,0,0,0.0
10,"Con el objetivo de fortalecer espacios de diálogo con sentido crítico, el Gobierno de Ciudad #Naucal",21,0,0,0.0
11,"Asesorías nutricionales en Naucalpan. Lunes y martes de abril, mayo, junio y julio de 2026 9:30 a 13",22,0,0,0.0
12,Participa en el Taller de Huertos Urbanos Se invita a la ciudadanía a organizarse y participar en es,20,1,0,0.05
13,Concluimos los trabajos de desazolve en Periférico Norte y continuamos avanzando con el Programa Anu,20,1,1,0.0
14,"Conoce la Cartelera Cultural y de Actividades de la Casa de la Cultura Chamapa Talleres, clases y se",18,1,0,0.05555555555555555
15,Te invitamos a participar en la Conmemoración del Día Mundial del Reciclaje. ¡Participa y súmate al ,13,1,0,0.07692307692307693
16,Te invitamos a participar en el Taller “Elaboración de Arte en Pasteles”. Consulta la imagen para má,18,2,0,0.1111111111111111
17,"¿Sabías que? Entre 1978 y 1983, la Selección Mexicana consolidó el uso del escudo con el águila al c",17,0,0,0.0
18,"En la Secundaria Técnica Industrial No. 96 “Miguel de Cervantes”, en La Mancha III, celebramos a las",20,2,0,0.1
